yr,sex,FirstForename,number,rank,position
1989,B,Scott,1071,3,"    3"
1989,B,James,1012,4,"    4"
1989,B,Andrew,987,5,"    5"
1989,B,Michael,968,6,"    6"
1989,B,Craig,879,7,"    7"
1989,B,John,859,8,"    8"
1989,B,Ross,703,9,"    9"
1989,B,Mark,702,10,"   10"
1989,B,Jamie,699,11,"   11"
1989,B,Paul,680,12,"   12"
1989,B,Steven,679,13,"   13"
1989,B,Stuart,570,14,"   14"
1989,B,Robert,549,15,"   15"
1989,B,Daniel,542,16,"   16"
1989,B,Ryan,504,17,"   17"
1989,B,Sean,503,18,"   18"
1989,B,Stephen,490,19,"   19"
1989,B,Gary,488,20,"   20"
1989,B,William,445,21,"   21"
1989,B,Darren,428,22,"   22"
1989,B,Kevin,419,23,"   23"
1989,B,Martin,404,24,"   24"
1989,B,Graeme,354,25,"   25"
1989,B,Thomas,350,26,"   26"
1989,B,Jonathan,324,27,"   27"
1989,B,Matthew,311,28,"   28"
1989,B,Alan,303,29,"   29"
1989,B,Alexander,287,30,"   30="
1989,B,Iain,287,30,"   30="
1989,B,Richard,260,32,"   32"
1989,B,Jason,255,33,"   33"
1989,B,Lee,253,34,"   34"
1989,B,Callum,248,35,"   35"
1989,B,Liam,245,36,"   36"
1989,B,Calum,238,37,"   37"
1989,B,Adam,231,38,"   38="
1989,B,Colin,231,38,"   38="
1989,B,Peter,222,40,"   40"
1989,B,Fraser,217,41,"   41"
1989,B,Shaun,208,42,"   42"
1989,B,Neil,205,43,"   43"
1989,B,Dean,201,44,"   44"
1989,B,Brian,195,45,"   45"
1989,B,Graham,191,46,"   46"
1989,B,Grant,187,47,"   47"
1989,B,Gavin,186,48,"   48"
1989,B,Ian,184,49,"   49"
1989,B,Gordon,181,50,"   50"
1989,B,Marc,174,51,"   51"
1989,B,Greg,169,52,"   52"
1989,B,Nicholas,165,53,"   53"
1989,B,Allan,152,54,"   54="
1989,B,Stewart,152,54,"   54="
1989,B,Anthony,149,56,"   56"
1989,B,Kyle,147,57,"   57"
1989,B,Lewis,146,58,"   58"
1989,B,Jordan,144,59,"   59="
1989,B,Joseph,144,59,"   59="
1989,B,Kenneth,135,61,"   61"
1989,B,Alistair,131,62,"   62"
1989,B,Derek,122,63,"   63"
1989,B,Barry,111,64,"   64"
1989,B,Euan,110,65,"   65"
1989,B,Douglas,108,66,"   66"
1989,B,Philip,100,67,"   67"
1989,B,Kieran,99,68,"   68"
1989,B,Simon,98,69,"   69"
1989,B,Aaron,97,70,"   70="
1989,B,Jack,97,70,"   70="
1989,B,Cameron,96,72,"   72"
1989,B,George,95,73,"   73"
1989,B,Ewan,90,74,"   74="
1989,B,Garry,90,74,"   74="
1989,B,Benjamin,87,76,"   76"
1989,B,Blair,86,77,"   77"
1989,B,Duncan,84,78,"   78"
1989,B,Samuel,80,79,"   79"
1989,B,Charles,79,80,"   80"
1989,B,Bryan,78,81,"   81="
1989,B,Dale,78,81,"   81="
1989,B,Patrick,78,81,"   81="
1989,B,Alasdair,77,84,"   84"
1989,B,Alastair,76,85,"   85"
1989,B,Rory,74,86,"   86"
1989,B,Joshua,73,87,"   87="
1989,B,Nathan,73,87,"   87="
1989,B,Martyn,69,89,"   89"
1989,B,Keith,68,90,"   90"
1989,B,Donald,66,91,"   91"
1989,B,Greig,64,92,"   92"
1989,B,Ben,62,93,"   93="
1989,B,Daryl,62,93,"   93="
1989,B,Gregor,59,95,"   95="
1989,B,Luke,59,95,"   95="
1989,B,Edward,58,97,"   97"
1989,B,Robbie,57,98,"   98"
1989,B,Gareth,55,99,"   99="
1989,B,Murray,55,99,"   99="
1990,B,David,1254,1,"    1"
1990,B,Christopher,1209,2,"    2"
1990,B,Craig,1052,3,"    3"
1990,B,Scott,1044,4,"    4"
1990,B,Andrew,1009,5,"    5"
1990,B,Michael,973,6,"    6"
1990,B,James,949,7,"    7"
1990,B,John,775,8,"    8"
1990,B,Ross,771,9,"    9"
1990,B,Daniel,769,10,"   10"
1990,B,Steven,755,11,"   11"
1990,B,Jamie,680,12,"   12"
1990,B,Mark,673,13,"   13"
1990,B,Paul,640,14,"   14"
1990,B,Ryan,603,15,"   15"
1990,B,Stephen,584,16,"   16"
1990,B,Sean,581,17,"   17"
1990,B,Robert,545,18,"   18"
1990,B,Stuart,533,19,"   19"
1990,B,Gary,467,20,"   20"
1990,B,Darren,415,21,"   21"
1990,B,William,402,22,"   22"
1990,B,Kevin,391,23,"   23"
1990,B,Thomas,387,24,"   24"
1990,B,Martin,378,25,"   25"
1990,B,Matthew,373,26,"   26"
1990,B,Liam,336,27,"   27"
1990,B,Jonathan,314,28,"   28"
1990,B,Callum,308,29,"   29"
1990,B,Alan,304,30,"   30"
1990,B,Calum,282,31,"   31"
1990,B,Graeme,281,32,"   32"
1990,B,Jordan,267,33,"   33"
1990,B,Alexander,257,34,"   34"
1990,B,Lee,255,35,"   35"
1990,B,Richard,244,36,"   36"
1990,B,Iain,242,37,"   37"
1990,B,Adam,239,38,"   38"
1990,B,Fraser,227,39,"   39="
1990,B,Lewis,227,39,"   39="
1990,B,Colin,212,41,"   41"
1990,B,Grant,211,42,"   42"
1990,B,Peter,209,43,"   43"
1990,B,Dean,206,44,"   44"
1990,B,Gavin,201,45,"   45"
1990,B,Shaun,192,46,"   46"
1990,B,Marc,188,47,"   47"
1990,B,Ian,182,48,"   48"
1990,B,Greg,171,49,"   49"
1990,B,Gordon,170,50,"   50"
1990,B,Brian,164,51,"   51="
1990,B,Graham,164,51,"   51="
1990,B,Nicholas,164,51,"   51="
1990,B,Neil,163,54,"   54"
1990,B,Stewart,157,55,"   55"
1990,B,Euan,155,56,"   56"
1990,B,Anthony,147,57,"   57"
1990,B,Joseph,146,58,"   58"
1990,B,Kieran,145,59,"   59"
1990,B,Kyle,143,60,"   60"
1990,B,Jack,134,61,"   61="
1990,B,Jason,134,61,"   61="
1990,B,Alistair,133,63,"   63"
1990,B,Samuel,128,64,"   64"
1990,B,Allan,127,65,"   65"
1990,B,Aaron,118,66,"   66="
1990,B,Kenneth,118,66,"   66="
1990,B,George,115,68,"   68"
1990,B,Barry,109,69,"   69"
1990,B,Cameron,104,70,"   70="
1990,B,Joshua,104,70,"   70="
1990,B,Douglas,103,72,"   72"
1990,B,Ewan,102,73,"   73"
1990,B,Derek,98,74,"   74"
1990,B,Benjamin,95,75,"   75"
1990,B,Nathan,93,76,"   76"
1990,B,Duncan,92,77,"   77"
1990,B,Dale,91,78,"   78"
1990,B,Blair,90,79,"   79"
1990,B,Rory,87,80,"   80"
1990,B,Patrick,85,81,"   81"
1990,B,Simon,83,82,"   82"
1990,B,Alasdair,82,83,"   83"
1990,B,Garry,78,84,"   84"
1990,B,Alastair,77,85,"   85"
1990,B,Martyn,75,86,"   86="
1990,B,Philip,75,86,"   86="
1990,B,Charles,71,88,"   88"
1990,B,Sam,70,89,"   89"
1990,B,Daryl,68,90,"   90="
1990,B,Gregor,68,90,"   90="
1990,B,Edward,65,92,"   92="
1990,B,Niall,65,92,"   92="
1990,B,Donald,64,94,"   94"
1990,B,Murray,63,95,"   95"
1990,B,Keith,61,96,"   96"
1990,B,Ben,60,97,"   97="
1990,B,Bryan,60,97,"   97="
1990,B,Connor,60,97,"   97="
1990,B,Luke,59,100,"  100"
1991,B,David,1148,1,"    1"
1991,B,Christopher,1105,2,"    2"
1991,B,Andrew,988,3,"    3"
1991,B,Craig,969,4,"    4"
1991,B,Scott,963,5,"    5"
1991,B,Michael,955,6,"    6"
1991,B,James,925,7,"    7"
1991,B,Daniel,872,8,"    8"
1991,B,Ryan,790,9,"    9"
1991,B,Steven,728,10,"   10"
1991,B,John,701,11,"   11"
1991,B,Ross,694,12,"   12"
1991,B,Jamie,627,13,"   13"
1991,B,Mark,620,14,"   14"
1991,B,Sean,610,15,"   15"
1991,B,Paul,567,16,"   16"
1991,B,Robert,495,17,"   17"
1991,B,Stephen,493,18,"   18"
1991,B,Stuart,461,19,"   19"
1991,B,Matthew,452,20,"   20"
1991,B,Gary,444,21,"   21"
1991,B,Darren,417,22,"   22"
1991,B,Thomas,395,23,"   23"
1991,B,William,393,24,"   24"
1991,B,Liam,377,25,"   25"
1991,B,Jordan,374,26,"   26"
1991,B,Kevin,358,27,"   27"
1991,B,Callum,326,28,"   28"
1991,B,Grant,311,29,"   29"
1991,B,Martin,307,30,"   30"
1991,B,Calum,300,31,"   31"
1991,B,Alexander,299,32,"   32"
1991,B,Lewis,296,33,"   33"
1991,B,Adam,294,34,"   34"
1991,B,Jonathan,274,35,"   35"
1991,B,Shaun,265,36,"   36"
1991,B,Kyle,262,37,"   37"
1991,B,Fraser,259,38,"   38"
1991,B,Lee,230,39,"   39"
1991,B,Graeme,226,40,"   40"
1991,B,Marc,217,41,"   41"
1991,B,Peter,216,42,"   42"
1991,B,Dean,212,43,"   43"
1991,B,Alan,205,44,"   44="
1991,B,Richard,205,44,"   44="
1991,B,Greg,196,46,"   46"
1991,B,Kieran,188,47,"   47"
1991,B,Gavin,187,48,"   48="
1991,B,Iain,187,48,"   48="
1991,B,Cameron,186,50,"   50"
1991,B,Euan,174,51,"   51"
1991,B,Colin,171,52,"   52"
1991,B,Neil,169,53,"   53"
1991,B,Graham,157,54,"   54"
1991,B,Ian,155,55,"   55="
1991,B,Joseph,155,55,"   55="
1991,B,Gordon,148,57,"   57"
1991,B,Nicholas,145,58,"   58"
1991,B,Jack,142,59,"   59="
1991,B,Jason,142,59,"   59="
1991,B,Aaron,141,61,"   61"
1991,B,Connor,139,62,"   62"
1991,B,Samuel,138,63,"   63"
1991,B,Stewart,137,64,"   64"
1991,B,Ewan,136,65,"   65"
1991,B,Anthony,131,66,"   66"
1991,B,Joshua,123,67,"   67"
1991,B,Brian,120,68,"   68="
1991,B,Conor,120,68,"   68="
1991,B,Nathan,120,68,"   68="
1991,B,Kenneth,118,71,"   71"
1991,B,Allan,116,72,"   72"
1991,B,Alistair,115,73,"   73="
1991,B,Douglas,115,73,"   73="
1991,B,Blair,109,75,"   75"
1991,B,Benjamin,105,76,"   76"
1991,B,Duncan,101,77,"   77="
1991,B,Rory,101,77,"   77="
1991,B,Barry,100,79,"   79"
1991,B,Patrick,96,80,"   80"
1991,B,Alasdair,93,81,"   81="
1991,B,Dale,93,81,"   81="
1991,B,Sam,93,81,"   81="
1991,B,Declan,86,84,"   84"
1991,B,Ben,85,85,"   85="
1991,B,Derek,85,85,"   85="
1991,B,George,83,87,"   87"
1991,B,Charles,81,88,"   88"
1991,B,Simon,80,89,"   89"
1991,B,Gregor,78,90,"   90"
1991,B,Edward,76,91,"   91="
1991,B,Garry,76,91,"   91="
1991,B,Greig,74,93,"   93"
1991,B,Owen,68,94,"   94"
1991,B,Donald,66,95,"   95="
1991,B,Keith,66,95,"   95="
1991,B,Alastair,63,97,"   97="
1991,B,Philip,63,97,"   97="
1991,B,Daryl,62,99,"   99="
1991,B,Luke,62,99,"   99="
1991,B,Robbie,62,99,"   99="
1992,B,David,1038,1,"    1"
1992,B,Scott,951,2,"    2"
1992,B,Andrew,913,3,"    3"
1992,B,James,912,4,"    4"
1992,B,Christopher,874,5,"    5"
1992,B,Michael,852,6,"    6"
1992,B,Craig,825,7,"    7"
1992,B,Ryan,821,8,"    8"
1992,B,Daniel,792,9,"    9"
1992,B,Ross,755,10,"   10"
1992,B,Jamie,701,11,"   11"
1992,B,Sean,634,12,"   12"
1992,B,John,629,13,"   13"
1992,B,Jordan,541,14,"   14"
1992,B,Robert,523,15,"   15"
1992,B,Steven,516,16,"   16"
1992,B,Liam,489,17,"   17"
1992,B,Mark,484,18,"   18"
1992,B,Paul,483,19,"   19"
1992,B,Stuart,459,20,"   20"
1992,B,Matthew,413,21,"   21="
1992,B,Stephen,413,21,"   21="
1992,B,Thomas,397,23,"   23"
1992,B,Callum,377,24,"   24"
1992,B,Darren,367,25,"   25"
1992,B,Gary,356,26,"   26"
1992,B,Lewis,333,27,"   27"
1992,B,William,332,28,"   28"
1992,B,Connor,321,29,"   29"
1992,B,Calum,318,30,"   30="
1992,B,Martin,318,30,"   30="
1992,B,Grant,311,32,"   32"
1992,B,Adam,300,33,"   33="
1992,B,Alexander,300,33,"   33="
1992,B,Kyle,280,35,"   35"
1992,B,Lee,277,36,"   36"
1992,B,Kevin,261,37,"   37"
1992,B,Jonathan,260,38,"   38"
1992,B,Shaun,254,39,"   39"
1992,B,Fraser,243,40,"   40"
1992,B,Kieran,235,41,"   41"
1992,B,Jack,226,42,"   42"
1992,B,Dean,219,43,"   43"
1992,B,Cameron,206,44,"   44"
1992,B,Peter,195,45,"   45"
1992,B,Alan,191,46,"   46"
1992,B,Iain,187,47,"   47"
1992,B,Marc,185,48,"   48"
1992,B,Greg,182,49,"   49"
1992,B,Graeme,179,50,"   50"
1992,B,Conor,173,51,"   51="
1992,B,Ian,173,51,"   51="
1992,B,Euan,168,53,"   53"
1992,B,Gavin,163,54,"   54"
1992,B,Richard,161,55,"   55"
1992,B,Blair,151,56,"   56"
1992,B,Colin,146,57,"   57"
1992,B,Joseph,145,58,"   58"
1992,B,Aaron,143,59,"   59="
1992,B,Dale,143,59,"   59="
1992,B,Neil,136,61,"   61="
1992,B,Sam,136,61,"   61="
1992,B,Jason,131,63,"   63="
1992,B,Joshua,131,63,"   63="
1992,B,Gordon,127,65,"   65="
1992,B,Samuel,127,65,"   65="
1992,B,Stewart,124,67,"   67"
1992,B,Nathan,120,68,"   68"
1992,B,Nicholas,118,69,"   69"
1992,B,Anthony,115,70,"   70="
1992,B,Douglas,115,70,"   70="
1992,B,Rory,112,72,"   72"
1992,B,Alistair,111,73,"   73="
1992,B,Brian,111,73,"   73="
1992,B,Allan,110,75,"   75"
1992,B,Ewan,104,76,"   76="
1992,B,George,104,76,"   76="
1992,B,Duncan,102,78,"   78"
1992,B,Graham,101,79,"   79"
1992,B,Ben,99,80,"   80"
1992,B,Benjamin,94,81,"   81"
1992,B,Gregor,88,82,"   82"
1992,B,Declan,87,83,"   83"
1992,B,Patrick,85,84,"   84"
1992,B,Dylan,77,85,"   85"
1992,B,Kenneth,76,86,"   86"
1992,B,Derek,75,87,"   87"
1992,B,Alasdair,74,88,"   88"
1992,B,Owen,73,89,"   89"
1992,B,Greig,71,90,"   90"
1992,B,Barry,69,91,"   91"
1992,B,Aidan,65,92,"   92="
1992,B,Gareth,65,92,"   92="
1992,B,Josh,65,92,"   92="
1992,B,Charles,64,95,"   95="
1992,B,Daryl,64,95,"   95="
1992,B,Garry,63,97,"   97="
1992,B,Simon,63,97,"   97="
1992,B,Robbie,61,99,"   99"
1992,B,Alastair,60,100,"  100"
1993,B,Andrew,1099,1,"    1"
1993,B,Ryan,922,2,"    2"
1993,B,David,908,3,"    3"
1993,B,Scott,848,4,"    4"
1993,B,James,791,5,"    5"
1993,B,Michael,784,6,"    6"
1993,B,Christopher,780,7,"    7"
1993,B,Ross,766,8,"    8"
1993,B,Craig,706,9,"    9"
1993,B,Jordan,664,10,"   10"
1993,B,Daniel,641,11,"   11"
1993,B,Jamie,622,12,"   12"
1993,B,John,554,13,"   13"
1993,B,Steven,513,14,"   14"
1993,B,Sean,488,15,"   15"
1993,B,Mark,478,16,"   16"
1993,B,Liam,446,17,"   17"
1993,B,Lewis,407,18,"   18"
1993,B,Stuart,406,19,"   19"
1993,B,Matthew,396,20,"   20="
1993,B,Paul,396,20,"   20="
1993,B,Thomas,394,22,"   22"
1993,B,Robert,391,23,"   23="
1993,B,Stephen,391,23,"   23="
1993,B,Connor,387,25,"   25"
1993,B,Callum,385,26,"   26"
1993,B,Cameron,356,27,"   27"
1993,B,Darren,343,28,"   28"
1993,B,Calum,334,29,"   29"
1993,B,Jack,321,30,"   30"
1993,B,Gary,312,31,"   31"
1993,B,Adam,303,32,"   32"
1993,B,Alexander,302,33,"   33"
1993,B,William,299,34,"   34"
1993,B,Kieran,292,35,"   35"
1993,B,Kyle,276,36,"   36"
1993,B,Jonathan,260,37,"   37"
1993,B,Fraser,250,38,"   38"
1993,B,Grant,249,39,"   39"
1993,B,Dean,240,40,"   40"
1993,B,Kevin,237,41,"   41"
1993,B,Shaun,235,42,"   42"
1993,B,Martin,229,43,"   43"
1993,B,Lee,220,44,"   44"
1993,B,Alan,174,45,"   45"
1993,B,Iain,171,46,"   46"
1993,B,Gavin,162,47,"   47"
1993,B,Peter,159,48,"   48"
1993,B,Dylan,158,49,"   49"
1993,B,Euan,157,50,"   50"
1993,B,Dale,156,51,"   51"
1993,B,Aaron,155,52,"   52="
1993,B,Conor,155,52,"   52="
1993,B,Greg,152,54,"   54"
1993,B,Jason,151,55,"   55"
1993,B,Marc,149,56,"   56"
1993,B,Alistair,135,57,"   57"
1993,B,Nathan,134,58,"   58"
1993,B,Joseph,133,59,"   59"
1993,B,Joshua,132,60,"   60"
1993,B,Richard,131,61,"   61"
1993,B,Anthony,130,62,"   62"
1993,B,Nicholas,125,63,"   63"
1993,B,Blair,124,64,"   64="
1993,B,Samuel,124,64,"   64="
1993,B,Declan,123,66,"   66"
1993,B,Neil,118,67,"   67"
1993,B,Benjamin,113,68,"   68="
1993,B,Stewart,113,68,"   68="
1993,B,Aidan,111,70,"   70"
1993,B,Graeme,110,71,"   71"
1993,B,Colin,106,72,"   72"
1993,B,Ewan,105,73,"   73"
1993,B,Allan,104,74,"   74"
1993,B,Ben,101,75,"   75="
1993,B,Ian,101,75,"   75="
1993,B,Brian,98,77,"   77="
1993,B,Graham,98,77,"   77="
1993,B,Gordon,96,79,"   79"
1993,B,Duncan,95,80,"   80"
1993,B,George,92,81,"   81"
1993,B,Sam,90,82,"   82"
1993,B,Robbie,89,83,"   83"
1993,B,Douglas,86,84,"   84"
1993,B,Gregor,84,85,"   85"
1993,B,Luke,83,86,"   86"
1993,B,Jake,78,87,"   87"
1993,B,Patrick,77,88,"   88"
1993,B,Rory,74,89,"   89"
1993,B,Alasdair,73,90,"   90"
1993,B,Kenneth,68,91,"   91"
1993,B,Charles,67,92,"   92"
1993,B,Rhys,65,93,"   93"
1993,B,Josh,64,94,"   94"
1993,B,Philip,63,95,"   95"
1993,B,Barry,62,96,"   96"
1993,B,Alastair,60,97,"   97"
1993,B,Garry,58,98,"   98"
1993,B,Angus,57,99,"   99"
1993,B,Daryl,55,100,"  100="
1993,B,Simon,55,100,"  100="
1994,B,Ryan,1098,1,"    1"
1994,B,Andrew,913,2,"    2"
1994,B,Scott,817,3,"    3"
1994,B,David,768,4,"    4"
1994,B,Michael,694,5,"    5"
1994,B,James,687,6,"    6"
1994,B,Jordan,652,7,"    7"
1994,B,Christopher,646,8,"    8"
1994,B,Ross,634,9,"    9"
1994,B,Craig,615,10,"   10"
1994,B,Daniel,598,11,"   11"
1994,B,Jack,528,12,"   12"
1994,B,John,512,13,"   13"
1994,B,Mark,484,14,"   14"
1994,B,Connor,479,15,"   15"
1994,B,Jamie,477,16,"   16"
1994,B,Liam,452,17,"   17"
1994,B,Sean,427,18,"   18"
1994,B,Lewis,426,19,"   19"
1994,B,Matthew,414,20,"   20"
1994,B,Callum,413,21,"   21"
1994,B,Cameron,404,22,"   22"
1994,B,Steven,389,23,"   23"
1994,B,Kieran,374,24,"   24"
1994,B,Thomas,373,25,"   25"
1994,B,Robert,371,26,"   26"
1994,B,Stuart,352,27,"   27"
1994,B,Calum,335,28,"   28"
1994,B,Darren,327,29,"   29"
1994,B,Stephen,325,30,"   30"
1994,B,Paul,316,31,"   31"
1994,B,Adam,291,32,"   32"
1994,B,Kyle,286,33,"   33"
1994,B,Fraser,285,34,"   34"
1994,B,Alexander,280,35,"   35="
1994,B,William,280,35,"   35="
1994,B,Dean,264,37,"   37"
1994,B,Lee,260,38,"   38"
1994,B,Jonathan,248,39,"   39"
1994,B,Gary,239,40,"   40"
1994,B,Martin,222,41,"   41"
1994,B,Shaun,212,42,"   42"
1994,B,Dylan,205,43,"   43"
1994,B,Dale,203,44,"   44"
1994,B,Grant,198,45,"   45"
1994,B,Kevin,194,46,"   46"
1994,B,Conor,181,47,"   47"
1994,B,Aaron,166,48,"   48="
1994,B,Declan,166,48,"   48="
1994,B,Peter,165,50,"   50"
1994,B,Joseph,159,51,"   51"
1994,B,Euan,154,52,"   52"
1994,B,Marc,144,53,"   53="
1994,B,Robbie,144,53,"   53="
1994,B,Alan,143,55,"   55"
1994,B,Jason,140,56,"   56"
1994,B,Blair,136,57,"   57"
1994,B,Sam,135,58,"   58"
1994,B,Gavin,134,59,"   59="
1994,B,Luke,134,59,"   59="
1994,B,Joshua,131,61,"   61"
1994,B,Nathan,128,62,"   62"
1994,B,Iain,124,63,"   63"
1994,B,Samuel,122,64,"   64"
1994,B,Greg,121,65,"   65"
1994,B,Anthony,116,66,"   66"
1994,B,Neil,114,67,"   67"
1994,B,Douglas,112,68,"   68"
1994,B,Nicholas,111,69,"   69"
1994,B,Stewart,110,70,"   70"
1994,B,Alistair,109,71,"   71"
1994,B,Colin,106,72,"   72"
1994,B,Duncan,99,73,"   73"
1994,B,Graeme,97,74,"   74"
1994,B,Aidan,96,75,"   75="
1994,B,Benjamin,96,75,"   75="
1994,B,Rory,95,77,"   77"
1994,B,Josh,92,78,"   78"
1994,B,Alasdair,88,79,"   79"
1994,B,Reece,87,80,"   80"
1994,B,Jake,86,81,"   81="
1994,B,Richard,86,81,"   81="
1994,B,Gordon,85,83,"   83="
1994,B,Ian,85,83,"   83="
1994,B,Rhys,85,83,"   83="
1994,B,Ben,84,86,"   86"
1994,B,Ewan,83,87,"   87="
1994,B,Gregor,83,87,"   87="
1994,B,Patrick,83,87,"   87="
1994,B,Graham,82,90,"   90"
1994,B,Brian,79,91,"   91"
1994,B,George,75,92,"   92"
1994,B,Charles,73,93,"   93"
1994,B,Allan,71,94,"   94"
1994,B,Kenneth,68,95,"   95"
1994,B,Angus,67,96,"   96"
1994,B,Alastair,65,97,"   97"
1994,B,Keiran,60,98,"   98"
1994,B,Murray,58,99,"   99"
1994,B,Niall,55,100,"  100"
1995,B,Ryan,1026,1,"    1"
1995,B,Andrew,859,2,"    2"
1995,B,Daniel,699,3,"    3"
1995,B,Scott,692,4,"    4"
1995,B,James,662,5,"    5"
1995,B,David,646,6,"    6"
1995,B,Connor,621,7,"    7"
1995,B,Ross,614,8,"    8"
1995,B,Jack,612,9,"    9"
1995,B,Jordan,605,10,"   10"
1995,B,Liam,571,11,"   11"
1995,B,Craig,564,12,"   12"
1995,B,Michael,542,13,"   13"
1995,B,Christopher,524,14,"   14"
1995,B,Kieran,509,15,"   15"
1995,B,Lewis,507,16,"   16"
1995,B,Cameron,476,17,"   17"
1995,B,Sean,475,18,"   18"
1995,B,Mark,455,19,"   19"
1995,B,John,439,20,"   20"
1995,B,Callum,407,21,"   21"
1995,B,Jamie,403,22,"   22"
1995,B,Matthew,400,23,"   23"
1995,B,Calum,372,24,"   24="
1995,B,Kyle,372,24,"   24="
1995,B,Thomas,360,26,"   26"
1995,B,Dylan,355,27,"   27"
1995,B,Steven,325,28,"   28"
1995,B,Stuart,320,29,"   29"
1995,B,Robert,318,30,"   30"
1995,B,Alexander,301,31,"   31"
1995,B,Adam,292,32,"   32="
1995,B,Darren,292,32,"   32="
1995,B,Paul,280,34,"   34"
1995,B,Fraser,275,35,"   35"
1995,B,William,250,36,"   36"
1995,B,Stephen,247,37,"   37"
1995,B,Lee,220,38,"   38"
1995,B,Grant,215,39,"   39"
1995,B,Declan,189,40,"   40"
1995,B,Dean,186,41,"   41="
1995,B,Jonathan,186,41,"   41="
1995,B,Shaun,186,41,"   41="
1995,B,Conor,184,44,"   44"
1995,B,Joshua,171,45,"   45"
1995,B,Nathan,168,46,"   46"
1995,B,Gary,167,47,"   47"
1995,B,Aaron,158,48,"   48"
1995,B,Euan,156,49,"   49"
1995,B,Gavin,155,50,"   50="
1995,B,Marc,155,50,"   50="
1995,B,Jason,147,52,"   52"
1995,B,Martin,143,53,"   53"
1995,B,Kevin,142,54,"   54"
1995,B,Dale,141,55,"   55"
1995,B,Joseph,140,56,"   56"
1995,B,Luke,136,57,"   57"
1995,B,Greg,135,58,"   58"
1995,B,Ben,132,59,"   59"
1995,B,Sam,129,60,"   60"
1995,B,Samuel,123,61,"   61"
1995,B,Aidan,121,62,"   62"
1995,B,Blair,117,63,"   63="
1995,B,Robbie,117,63,"   63="
1995,B,Rory,117,63,"   63="
1995,B,Peter,116,66,"   66"
1995,B,Josh,114,67,"   67"
1995,B,Alan,111,68,"   68"
1995,B,Ian,108,69,"   69"
1995,B,Patrick,103,70,"   70="
1995,B,Reece,103,70,"   70="
1995,B,Benjamin,102,72,"   72"
1995,B,Duncan,101,73,"   73="
1995,B,Iain,101,73,"   73="
1995,B,Alistair,97,75,"   75"
1995,B,Ewan,94,76,"   76"
1995,B,Anthony,93,77,"   77"
1995,B,Stewart,91,78,"   78"
1995,B,Jake,90,79,"   79="
1995,B,Richard,90,79,"   79="
1995,B,Gregor,89,81,"   81"
1995,B,Brian,87,82,"   82="
1995,B,Colin,87,82,"   82="
1995,B,Nicholas,86,84,"   84"
1995,B,Neil,85,85,"   85"
1995,B,Angus,81,86,"   86"
1995,B,Rhys,79,87,"   87"
1995,B,Harry,78,88,"   88"
1995,B,Gordon,75,89,"   89"
1995,B,Alasdair,68,90,"   90"
1995,B,Charles,67,91,"   91="
1995,B,Graham,67,91,"   91="
1995,B,Bradley,66,93,"   93="
1995,B,Graeme,66,93,"   93="
1995,B,Allan,65,95,"   95"
1995,B,George,64,96,"   96"
1995,B,Ciaran,61,97,"   97="
1995,B,Keiran,61,97,"   97="
1995,B,Douglas,59,99,"   99="
1995,B,Murray,59,99,"   99="
1996,B,Ryan,932,1,"    1"
1996,B,Andrew,772,2,"    2"
1996,B,Liam,701,3,"    3"
1996,B,Jack,675,4,"    4"
1996,B,Connor,663,5,"    5"
1996,B,Scott,660,6,"    6"
1996,B,James,654,7,"    7"
1996,B,Daniel,647,8,"    8"
1996,B,Ross,640,9,"    9"
1996,B,Jordan,603,10,"   10"
1996,B,Michael,554,11,"   11"
1996,B,David,542,12,"   12"
1996,B,Cameron,499,13,"   13"
1996,B,Craig,492,14,"   14="
1996,B,Kieran,492,14,"   14="
1996,B,Lewis,473,16,"   16"
1996,B,Christopher,461,17,"   17"
1996,B,John,450,18,"   18"
1996,B,Callum,447,19,"   19"
1996,B,Jamie,430,20,"   20"
1996,B,Sean,425,21,"   21"
1996,B,Matthew,421,22,"   22"
1996,B,Kyle,388,23,"   23"
1996,B,Calum,372,24,"   24"
1996,B,Mark,361,25,"   25"
1996,B,Dylan,338,26,"   26"
1996,B,Robert,332,27,"   27"
1996,B,Thomas,331,28,"   28"
1996,B,Adam,308,29,"   29"
1996,B,Alexander,292,30,"   30"
1996,B,Steven,288,31,"   31"
1996,B,Darren,262,32,"   32"
1996,B,Paul,252,33,"   33"
1996,B,William,246,34,"   34"
1996,B,Stuart,245,35,"   35"
1996,B,Lee,240,36,"   36"
1996,B,Fraser,237,37,"   37"
1996,B,Stephen,218,38,"   38"
1996,B,Declan,205,39,"   39"
1996,B,Aaron,204,40,"   40"
1996,B,Dean,202,41,"   41"
1996,B,Shaun,200,42,"   42"
1996,B,Aidan,173,43,"   43"
1996,B,Conor,171,44,"   44"
1996,B,Grant,170,45,"   45"
1996,B,Euan,166,46,"   46"
1996,B,Joshua,165,47,"   47"
1996,B,Gary,157,48,"   48="
1996,B,Jonathan,157,48,"   48="
1996,B,Ben,156,50,"   50="
1996,B,Joseph,156,50,"   50="
1996,B,Nathan,145,52,"   52"
1996,B,Martin,144,53,"   53"
1996,B,Sam,137,54,"   54"
1996,B,Gavin,134,55,"   55"
1996,B,Peter,133,56,"   56"
1996,B,Blair,130,57,"   57="
1996,B,Robbie,130,57,"   57="
1996,B,Marc,128,59,"   59="
