yr,sex,FirstForename,number,rank,position
1988,G,Dawn,100,70,"   70="
1988,G,Zoe,100,70,"   70="
1988,G,Kathryn,98,72,"   72"
1988,G,Joanna,96,73,"   73="
1988,G,Lorna,96,73,"   73="
1988,G,Ruth,92,75,"   75"
1988,G,Eilidh,91,76,"   76"
1988,G,Christina,90,77,"   77="
1988,G,Katherine,90,77,"   77="
1988,G,Nikki,89,79,"   79"
1988,G,Helen,88,80,"   80="
1988,G,Linzi,88,80,"   80="
1988,G,Alana,87,82,"   82"
1988,G,Elaine,86,83,"   83="
1988,G,Holly,86,83,"   83="
1988,G,Sharon,86,83,"   83="
1988,G,Kirsten,85,86,"   86"
1988,G,Sara,83,87,"   87"
1988,G,Charlotte,81,88,"   88="
1988,G,Hazel,81,88,"   88="
1988,G,Jane,80,90,"   90="
1988,G,Kimberly,80,90,"   90="
1988,G,Anna,76,92,"   92="
1988,G,Mhairi,76,92,"   92="
1988,G,Yvonne,76,92,"   92="
1988,G,Carly,75,95,"   95"
1988,G,Diane,73,96,"   96="
1988,G,Lynne,73,96,"   96="
1988,G,Tracey,73,96,"   96="
1988,G,Erin,72,99,"   99="
1988,G,Lynn,72,99,"   99="
1989,G,Laura,964,1,"    1"
1989,G,Emma,890,2,"    2"
1989,G,Sarah,676,3,"    3"
1989,G,Claire,673,4,"    4="
1989,G,Kirsty,673,4,"    4="
1989,G,Nicola,627,6,"    6"
1989,G,Jennifer,609,7,"    7"
1989,G,Stephanie,602,8,"    8"
1989,G,Lauren,566,9,"    9"
1989,G,Lisa,498,10,"   10"
1989,G,Louise,465,11,"   11"
1989,G,Natalie,447,12,"   12"
1989,G,Ashley,399,13,"   13"
1989,G,Danielle,395,14,"   14"
1989,G,Stacey,348,15,"   15"
1989,G,Rachel,344,16,"   16"
1989,G,Samantha,343,17,"   17"
1989,G,Amy,322,18,"   18="
1989,G,Fiona,322,18,"   18="
1989,G,Rebecca,301,20,"   20"
1989,G,Amanda,281,21,"   21"
1989,G,Michelle,270,22,"   22"
1989,G,Gillian,258,23,"   23"
1989,G,Kimberley,257,24,"   24"
1989,G,Gemma,250,25,"   25"
1989,G,Victoria,241,26,"   26"
1989,G,Kelly,234,27,"   27"
1989,G,Cheryl,228,28,"   28="
1989,G,Heather,228,28,"   28="
1989,G,Megan,218,30,"   30"
1989,G,Ashleigh,215,31,"   31"
1989,G,Nicole,206,32,"   32"
1989,G,Karen,199,33,"   33"
1989,G,Jade,197,34,"   34"
1989,G,Kayleigh,196,35,"   35"
1989,G,Siobhan,191,36,"   36"
1989,G,Joanne,186,37,"   37"
1989,G,Hannah,185,38,"   38"
1989,G,Leanne,181,39,"   39"
1989,G,Kerry,176,40,"   40"
1989,G,Natasha,171,41,"   41"
1989,G,Rachael,161,42,"   42"
1989,G,Catherine,160,43,"   43"
1989,G,Katie,157,44,"   44="
1989,G,Lynsey,157,44,"   44="
1989,G,Julie,145,46,"   46"
1989,G,Elizabeth,144,47,"   47"
1989,G,Deborah,142,48,"   48"
1989,G,Jenna,141,49,"   49"
1989,G,Alison,139,50,"   50"
1989,G,Eilidh,136,51,"   51"
1989,G,Clare,133,52,"   52"
1989,G,Susan,128,53,"   53"
1989,G,Jacqueline,124,54,"   54"
1989,G,Caroline,122,55,"   55"
1989,G,Pamela,120,56,"   56"
1989,G,Suzanne,118,57,"   57"
1989,G,Hayley,117,58,"   58="
1989,G,Kathryn,117,58,"   58="
1989,G,Paula,111,60,"   60"
1989,G,Kirsten,109,61,"   61"
1989,G,Katherine,108,62,"   62"
1989,G,Christina,107,63,"   63"
1989,G,Charlene,105,64,"   64="
1989,G,Christine,105,64,"   64="
1989,G,Dawn,104,66,"   66"
1989,G,Lucy,102,67,"   67"
1989,G,Donna,101,68,"   68="
1989,G,Melissa,101,68,"   68="
1989,G,Mhairi,101,68,"   68="
1989,G,Lindsay,96,71,"   71="
1989,G,Robyn,96,71,"   71="
1989,G,Carly,95,73,"   73="
1989,G,Catriona,95,73,"   73="
1989,G,Chloe,90,75,"   75="
1989,G,Debbie,90,75,"   75="
1989,G,Anna,88,77,"   77="
1989,G,Jodie,88,77,"   77="
1989,G,Michaela,88,77,"   77="
1989,G,Charlotte,87,80,"   80="
1989,G,Ruth,87,80,"   80="
1989,G,Sophie,86,82,"   82"
1989,G,Emily,84,83,"   83="
1989,G,Holly,84,83,"   83="
1989,G,Lesley,84,83,"   83="
1989,G,Zoe,84,83,"   83="
1989,G,Angela,81,87,"   87="
1989,G,Joanna,81,87,"   87="
1989,G,Erin,80,89,"   89="
1989,G,Jane,80,89,"   89="
1989,G,Lorna,80,89,"   89="
1989,G,Shona,80,89,"   89="
1989,G,Elaine,77,93,"   93"
1989,G,Alana,76,94,"   94"
1989,G,Sara,74,95,"   95"
1989,G,Helen,73,96,"   96"
1989,G,Kim,72,97,"   97"
1989,G,Hazel,70,98,"   98="
1989,G,Jessica,70,98,"   98="
1989,G,Lynn,70,98,"   98="
1990,G,Emma,907,1,"    1"
1990,G,Laura,854,2,"    2"
1990,G,Sarah,775,3,"    3"
1990,G,Stephanie,772,4,"    4"
1990,G,Kirsty,644,5,"    5"
1990,G,Claire,595,6,"    6"
1990,G,Nicola,589,7,"    7"
1990,G,Jennifer,571,8,"    8"
1990,G,Stacey,531,9,"    9"
1990,G,Lauren,525,10,"   10"
1990,G,Lisa,502,11,"   11"
1990,G,Danielle,483,12,"   12"
1990,G,Rachel,474,13,"   13"
1990,G,Rebecca,447,14,"   14"
1990,G,Natalie,426,15,"   15"
1990,G,Amy,408,16,"   16="
1990,G,Louise,408,16,"   16="
1990,G,Samantha,384,18,"   18"
1990,G,Ashley,376,19,"   19"
1990,G,Gemma,368,20,"   20"
1990,G,Fiona,302,21,"   21"
1990,G,Nicole,286,22,"   22"
1990,G,Jade,264,23,"   23"
1990,G,Michelle,257,24,"   24"
1990,G,Victoria,256,25,"   25"
1990,G,Amanda,253,26,"   26"
1990,G,Megan,237,27,"   27"
1990,G,Hannah,230,28,"   28"
1990,G,Kayleigh,226,29,"   29"
1990,G,Gillian,224,30,"   30="
1990,G,Kimberley,224,30,"   30="
1990,G,Ashleigh,223,32,"   32"
1990,G,Rachael,218,33,"   33"
1990,G,Heather,213,34,"   34="
1990,G,Kerry,213,34,"   34="
1990,G,Cheryl,202,36,"   36"
1990,G,Natasha,200,37,"   37"
1990,G,Siobhan,198,38,"   38"
1990,G,Kelly,194,39,"   39"
1990,G,Katie,187,40,"   40"
1990,G,Leanne,178,41,"   41"
1990,G,Joanne,166,42,"   42="
1990,G,Melissa,166,42,"   42="
1990,G,Karen,163,44,"   44"
1990,G,Hayley,155,45,"   45"
1990,G,Catherine,152,46,"   46"
1990,G,Elizabeth,140,47,"   47"
1990,G,Eilidh,134,48,"   48"
1990,G,Alison,128,49,"   49="
1990,G,Jenna,128,49,"   49="
1990,G,Deborah,126,51,"   51"
1990,G,Chloe,123,52,"   52"
1990,G,Zoe,120,53,"   53"
1990,G,Charlotte,119,54,"   54="
1990,G,Holly,119,54,"   54="
1990,G,Emily,115,56,"   56"
1990,G,Kirsten,114,57,"   57="
1990,G,Lynsey,114,57,"   57="
1990,G,Robyn,112,59,"   59"
1990,G,Kathryn,110,60,"   60"
1990,G,Catriona,109,61,"   61"
1990,G,Ruth,105,62,"   62="
1990,G,Suzanne,105,62,"   62="
1990,G,Julie,104,64,"   64="
1990,G,Sophie,104,64,"   64="
1990,G,Clare,102,66,"   66="
1990,G,Lucy,102,66,"   66="
1990,G,Caroline,101,68,"   68="
1990,G,Erin,101,68,"   68="
1990,G,Pamela,101,68,"   68="
1990,G,Carly,97,71,"   71"
1990,G,Susan,95,72,"   72"
1990,G,Sinead,93,73,"   73"
1990,G,Jacqueline,92,74,"   74"
1990,G,Anna,91,75,"   75"
1990,G,Debbie,90,76,"   76"
1990,G,Lorna,89,77,"   77="
1990,G,Mhairi,89,77,"   77="
1990,G,Jessica,88,79,"   79="
1990,G,Jodie,88,79,"   79="
1990,G,Lindsay,88,79,"   79="
1990,G,Alana,87,82,"   82"
1990,G,Katherine,85,83,"   83"
1990,G,Paula,84,84,"   84"
1990,G,Michaela,83,85,"   85"
1990,G,Dawn,79,86,"   86="
1990,G,Sara,79,86,"   86="
1990,G,Caitlin,78,88,"   88="
1990,G,Kerri,78,88,"   88="
1990,G,Kim,78,88,"   88="
1990,G,Donna,77,91,"   91"
1990,G,Alexandra,76,92,"   92="
1990,G,Angela,76,92,"   92="
1990,G,Helen,76,92,"   92="
1990,G,Aimee,74,95,"   95="
1990,G,Elaine,74,95,"   95="
1990,G,Joanna,74,95,"   95="
1990,G,Christina,71,98,"   98"
1990,G,Adele,70,99,"   99"
1990,G,Kathleen,69,100,"  100="
1990,G,Shona,69,100,"  100="
1991,G,Emma,1033,1,"    1"
1991,G,Laura,780,2,"    2"
1991,G,Stephanie,735,3,"    3"
1991,G,Sarah,678,4,"    4"
1991,G,Lauren,600,5,"    5"
1991,G,Rebecca,591,6,"    6"
1991,G,Kirsty,586,7,"    7"
1991,G,Rachel,542,8,"    8"
1991,G,Claire,525,9,"    9"
1991,G,Nicole,522,10,"   10"
1991,G,Jennifer,507,11,"   11"
1991,G,Amy,501,12,"   12"
1991,G,Danielle,494,13,"   13"
1991,G,Samantha,473,14,"   14"
1991,G,Nicola,450,15,"   15"
1991,G,Lisa,406,16,"   16="
1991,G,Louise,406,16,"   16="
1991,G,Gemma,387,18,"   18"
1991,G,Natalie,365,19,"   19"
1991,G,Stacey,326,20,"   20"
1991,G,Jade,319,21,"   21"
1991,G,Ashley,311,22,"   22"
1991,G,Megan,306,23,"   23"
1991,G,Hannah,289,24,"   24"
1991,G,Ashleigh,266,25,"   25"
1991,G,Amanda,259,26,"   26"
1991,G,Rachael,254,27,"   27"
1991,G,Fiona,252,28,"   28"
1991,G,Heather,232,29,"   29"
1991,G,Victoria,227,30,"   30"
1991,G,Natasha,221,31,"   31"
1991,G,Kayleigh,214,32,"   32"
1991,G,Melissa,210,33,"   33"
1991,G,Michelle,207,34,"   34"
1991,G,Kerry,202,35,"   35"
1991,G,Katie,194,36,"   36"
1991,G,Gillian,193,37,"   37"
1991,G,Kimberley,185,38,"   38"
1991,G,Chloe,183,39,"   39"
1991,G,Siobhan,172,40,"   40"
1991,G,Kelly,171,41,"   41"
1991,G,Hayley,164,42,"   42"
1991,G,Caitlin,163,43,"   43="
1991,G,Cheryl,163,43,"   43="
1991,G,Sophie,158,45,"   45="
1991,G,Zoe,158,45,"   45="
1991,G,Leanne,153,47,"   47"
1991,G,Robyn,152,48,"   48"
1991,G,Eilidh,142,49,"   49"
1991,G,Holly,141,50,"   50"
1991,G,Chelsea,139,51,"   51"
1991,G,Erin,138,52,"   52"
1991,G,Elizabeth,137,53,"   53="
1991,G,Emily,137,53,"   53="
1991,G,Karen,136,55,"   55"
1991,G,Jodie,135,56,"   56"
1991,G,Joanne,129,57,"   57"
1991,G,Catherine,127,58,"   58"
1991,G,Kirsten,121,59,"   59"
1991,G,Jenna,118,60,"   60"
1991,G,Catriona,117,61,"   61"
1991,G,Lucy,115,62,"   62"
1991,G,Lynsey,113,63,"   63"
1991,G,Jessica,111,64,"   64"
1991,G,Alison,110,65,"   65="
1991,G,Clare,110,65,"   65="
1991,G,Charlotte,105,67,"   67"
1991,G,Anna,100,68,"   68"
1991,G,Kathryn,98,69,"   69"
1991,G,Paula,90,70,"   70="
1991,G,Ruth,90,70,"   70="
1991,G,Deborah,89,72,"   72"
1991,G,Aimee,88,73,"   73="
1991,G,Mhairi,88,73,"   73="
1991,G,Julie,87,75,"   75"
1991,G,Christina,85,76,"   76"
1991,G,Jacqueline,84,77,"   77"
1991,G,Donna,82,78,"   78="
1991,G,Jemma,82,78,"   78="
1991,G,Alexandra,81,80,"   80="
1991,G,Suzanne,81,80,"   80="
1991,G,Alana,80,82,"   82="
1991,G,Lindsay,80,82,"   82="
1991,G,Nikki,78,84,"   84"
1991,G,Caroline,77,85,"   85"
1991,G,Joanna,76,86,"   86"
1991,G,Dawn,75,87,"   87="
1991,G,Pamela,75,87,"   87="
1991,G,Katherine,74,89,"   89="
1991,G,Kirstie,74,89,"   89="
1991,G,Helen,73,91,"   91="
1991,G,Leigh,73,91,"   91="
1991,G,Kerri,72,93,"   93="
1991,G,Lorna,72,93,"   93="
1991,G,Shona,71,95,"   95"
1991,G,Hazel,70,96,"   96="
1991,G,Shannon,70,96,"   96="
1991,G,Naomi,69,98,"   98"
1991,G,Sara,67,99,"   99"
1991,G,Cara,66,100,"  100"
1992,G,Emma,819,1,"    1"
1992,G,Laura,762,2,"    2"
1992,G,Rebecca,664,3,"    3"
1992,G,Sarah,654,4,"    4"
1992,G,Lauren,642,5,"    5"
1992,G,Nicole,598,6,"    6"
1992,G,Stephanie,586,7,"    7"
1992,G,Amy,573,8,"    8"
1992,G,Jennifer,533,9,"    9"
1992,G,Rachel,502,10,"   10"
1992,G,Kirsty,476,11,"   11"
1992,G,Danielle,470,12,"   12"
1992,G,Gemma,468,13,"   13"
1992,G,Samantha,462,14,"   14"
1992,G,Claire,443,15,"   15"
1992,G,Jade,390,16,"   16"
1992,G,Nicola,387,17,"   17"
1992,G,Louise,380,18,"   18"
1992,G,Hannah,358,19,"   19"
1992,G,Lisa,354,20,"   20"
1992,G,Natalie,352,21,"   21"
1992,G,Megan,346,22,"   22"
1992,G,Ashley,304,23,"   23"
1992,G,Ashleigh,255,24,"   24"
1992,G,Heather,253,25,"   25"
1992,G,Fiona,248,26,"   26"
1992,G,Rachael,246,27,"   27"
1992,G,Chloe,245,28,"   28"
1992,G,Stacey,243,29,"   29"
1992,G,Kayleigh,230,30,"   30"
1992,G,Amanda,221,31,"   31"
1992,G,Caitlin,208,32,"   32="
1992,G,Natasha,208,32,"   32="
1992,G,Hayley,200,34,"   34"
1992,G,Sophie,190,35,"   35"
1992,G,Melissa,188,36,"   36"
1992,G,Katie,187,37,"   37"
1992,G,Gillian,185,38,"   38"
1992,G,Victoria,178,39,"   39"
1992,G,Erin,172,40,"   40"
1992,G,Eilidh,170,41,"   41="
1992,G,Michelle,170,41,"   41="
1992,G,Kerry,168,43,"   43"
1992,G,Kimberley,165,44,"   44"
1992,G,Zoe,163,45,"   45"
1992,G,Robyn,152,46,"   46"
1992,G,Chelsea,151,47,"   47"
1992,G,Emily,146,48,"   48"
1992,G,Kelly,145,49,"   49"
1992,G,Catherine,136,50,"   50"
1992,G,Jodie,135,51,"   51"
1992,G,Siobhan,134,52,"   52"
1992,G,Christina,131,53,"   53="
1992,G,Lucy,131,53,"   53="
1992,G,Elizabeth,128,55,"   55"
1992,G,Karen,126,56,"   56"
1992,G,Cheryl,125,57,"   57"
1992,G,Shannon,124,58,"   58"
1992,G,Catriona,123,59,"   59"
1992,G,Holly,118,60,"   60="
1992,G,Joanne,118,60,"   60="
1992,G,Kirsten,118,60,"   60="
1992,G,Alison,116,63,"   63="
1992,G,Naomi,116,63,"   63="
1992,G,Jemma,114,65,"   65"
1992,G,Jenna,111,66,"   66="
1992,G,Julie,111,66,"   66="
1992,G,Katherine,111,66,"   66="
1992,G,Charlotte,105,69,"   69"
1992,G,Leanne,104,70,"   70"
1992,G,Jessica,101,71,"   71"
1992,G,Aimee,98,72,"   72"
1992,G,Caroline,97,73,"   73="
1992,G,Kathryn,97,73,"   73="
1992,G,Kathleen,95,75,"   75"
1992,G,Anna,93,76,"   76"
1992,G,Lynsey,87,77,"   77"
1992,G,Clare,80,78,"   78="
1992,G,Demi,80,78,"   78="
1992,G,Paula,79,80,"   80"
1992,G,Mhairi,77,81,"   81"
1992,G,Jordan,76,82,"   82"
1992,G,Jacqueline,74,83,"   83"
1992,G,Alexandra,73,84,"   84"
1992,G,Alice,72,85,"   85="
1992,G,Lorna,72,85,"   85="
1992,G,Ruth,72,85,"   85="
1992,G,Alana,70,88,"   88="
1992,G,Nicolle,70,88,"   88="
1992,G,Lindsay,69,90,"   90"
1992,G,Suzanne,68,91,"   91"
1992,G,Rebekah,67,92,"   92"
1992,G,Carly,66,93,"   93="
1992,G,Kirstie,66,93,"   93="
1992,G,Shona,66,93,"   93="
1992,G,Hazel,65,96,"   96="
1992,G,Hollie,65,96,"   96="
1992,G,Amber,64,98,"   98="
1992,G,Joanna,64,98,"   98="
1992,G,Cara,63,100,"  100"
1993,G,Emma,794,1,"    1"
1993,G,Rebecca,755,2,"    2"
1993,G,Lauren,703,3,"    3"
1993,G,Laura,677,4,"    4"
1993,G,Amy,643,5,"    5"
1993,G,Sarah,603,6,"    6"
1993,G,Nicole,585,7,"    7"
1993,G,Rachel,555,8,"    8"
1993,G,Stephanie,481,9,"    9"
1993,G,Hannah,464,10,"   10"
1993,G,Jennifer,463,11,"   11"
1993,G,Kirsty,449,12,"   12"
1993,G,Megan,443,13,"   13"
1993,G,Danielle,409,14,"   14"
1993,G,Claire,387,15,"   15"
1993,G,Nicola,376,16,"   16"
1993,G,Samantha,369,17,"   17"
1993,G,Gemma,362,18,"   18"
1993,G,Lisa,333,19,"   19"
1993,G,Natalie,321,20,"   20"
1993,G,Louise,298,21,"   21"
1993,G,Jade,280,22,"   22"
1993,G,Ashley,270,23,"   23"
1993,G,Shannon,267,24,"   24"
1993,G,Chloe,259,25,"   25"
1993,G,Caitlin,230,26,"   26="
1993,G,Fiona,230,26,"   26="
1993,G,Hayley,221,28,"   28"
1993,G,Kayleigh,219,29,"   29"
1993,G,Katie,218,30,"   30="
1993,G,Rachael,218,30,"   30="
1993,G,Melissa,217,32,"   32"
1993,G,Sophie,213,33,"   33"
1993,G,Heather,212,34,"   34"
1993,G,Ashleigh,210,35,"   35"
1993,G,Emily,190,36,"   36"
1993,G,Natasha,188,37,"   37"
1993,G,Amanda,185,38,"   38"
1993,G,Chelsea,184,39,"   39"
1993,G,Eilidh,182,40,"   40="
1993,G,Lucy,182,40,"   40="
1993,G,Stacey,180,42,"   42"
1993,G,Kelly,172,43,"   43"
1993,G,Jodie,168,44,"   44"
1993,G,Robyn,163,45,"   45"
1993,G,Kerry,159,46,"   46="
1993,G,Victoria,159,46,"   46="
1993,G,Zoe,159,46,"   46="
1993,G,Holly,157,49,"   49"
1993,G,Gillian,155,50,"   50"
1993,G,Catherine,154,51,"   51"
1993,G,Erin,149,52,"   52"
1993,G,Michelle,136,53,"   53"
1993,G,Jessica,134,54,"   54"
1993,G,Kimberley,127,55,"   55"
1993,G,Kirsten,125,56,"   56"
1993,G,Aimee,121,57,"   57"
1993,G,Charlotte,119,58,"   58"
1993,G,Alison,117,59,"   59"
1993,G,Jenna,115,60,"   60"
1993,G,Anna,110,61,"   61"
1993,G,Catriona,107,62,"   62"
1993,G,Elizabeth,106,63,"   63"
1993,G,Siobhan,105,64,"   64"
1993,G,Kathryn,101,65,"   65"
1993,G,Christina,100,66,"   66="
1993,G,Naomi,100,66,"   66="
1993,G,Joanne,96,68,"   68"
1993,G,Leanne,94,69,"   69"
1993,G,Caroline,92,70,"   70"
1993,G,Jemma,90,71,"   71="
1993,G,Rebekah,90,71,"   71="
1993,G,Katherine,88,73,"   73"
1993,G,Alana,84,74,"   74="
1993,G,Alexandra,84,74,"   74="
1993,G,Nicolle,80,76,"   76"
1993,G,Lindsay,79,77,"   77"
1993,G,Cheryl,76,78,"   78"
1993,G,Lynsey,75,79,"   79"
1993,G,Karen,73,80,"   80"
1993,G,Cara,72,81,"   81"
1993,G,Demi,71,82,"   82"
1993,G,Lorna,69,83,"   83="
1993,G,Mhairi,69,83,"   83="
1993,G,Julie,67,85,"   85"
1993,G,Joanna,66,86,"   86"
1993,G,Bethany,64,87,"   87="
1993,G,Jordan,64,87,"   87="
1993,G,Clare,62,89,"   89="
1993,G,Jacqueline,62,89,"   89="
1993,G,Toni,62,89,"   89="
1993,G,Hazel,61,92,"   92="
1993,G,Paula,61,92,"   92="
1993,G,Alice,58,94,"   94="
1993,G,Maria,58,94,"   94="
1993,G,Olivia,58,94,"   94="
1993,G,Suzanne,58,94,"   94="
1993,G,Taylor,58,94,"   94="
1993,G,Amber,57,99,"   99="
1993,G,Chantelle,57,99,"   99="
1993,G,Helen,57,99,"   99="
1993,G,Ruth,57,99,"   99="
1993,G,Shona,57,99,"   99="
1994,G,Lauren,973,1,"    1"
1994,G,Rebecca,758,2,"    2"
1994,G,Emma,729,3,"    3"
1994,G,Amy,640,4,"    4"
1994,G,Sarah,585,5,"    5"
1994,G,Laura,580,6,"    6"
1994,G,Megan,528,7,"    7"
1994,G,Nicole,515,8,"    8"
1994,G,Rachel,508,9,"    9"
1994,G,Hannah,505,10,"   10"
1994,G,Kirsty,462,11,"   11"
1994,G,Stephanie,397,12,"   12"
1994,G,Jennifer,376,13,"   13"
1994,G,Danielle,363,14,"   14"
1994,G,Claire,359,15,"   15"
1994,G,Shannon,322,16,"   16"
1994,G,Caitlin,321,17,"   17="
1994,G,Samantha,321,17,"   17="
1994,G,Gemma,319,19,"   19"
1994,G,Nicola,317,20,"   20"
1994,G,Louise,309,21,"   21"
1994,G,Chloe,296,22,"   22"
1994,G,Lisa,279,23,"   23"
1994,G,Katie,270,24,"   24"
1994,G,Sophie,255,25,"   25"
1994,G,Ashley,252,26,"   26"
1994,G,Heather,224,27,"   27="
1994,G,Melissa,224,27,"   27="
1994,G,Jade,223,29,"   29"
1994,G,Natalie,222,30,"   30"
1994,G,Kayleigh,221,31,"   31"
1994,G,Lucy,219,32,"   32"
1994,G,Rachael,208,33,"   33"
1994,G,Erin,207,34,"   34"
1994,G,Robyn,195,35,"   35"
1994,G,Hayley,192,36,"   36"
1994,G,Emily,191,37,"   37"
1994,G,Eilidh,177,38,"   38"
1994,G,Fiona,176,39,"   39"
1994,G,Zoe,170,40,"   40"
1994,G,Holly,166,41,"   41"
1994,G,Ashleigh,165,42,"   42"
1994,G,Natasha,164,43,"   43"
1994,G,Jodie,158,44,"   44"
1994,G,Aimee,152,45,"   45"
1994,G,Chelsea,142,46,"   46"
1994,G,Amanda,139,47,"   47"
1994,G,Jessica,138,48,"   48"
1994,G,Kimberley,137,49,"   49"
1994,G,Victoria,135,50,"   50"
1994,G,Charlotte,133,51,"   51"
1994,G,Anna,129,52,"   52"
1994,G,Catherine,126,53,"   53"
1994,G,Kerry,124,54,"   54"
1994,G,Gillian,122,55,"   55="
1994,G,Kirsten,122,55,"   55="
1994,G,Stacey,117,57,"   57"
1994,G,Joanne,114,58,"   58"
1994,G,Kathryn,111,59,"   59"
1994,G,Alison,108,60,"   60="
1994,G,Michelle,108,60,"   60="
1994,G,Kelly,107,62,"   62"
1994,G,Elizabeth,102,63,"   63"
1994,G,Beth,96,64,"   64"
1994,G,Katherine,94,65,"   65"
1994,G,Bethany,91,66,"   66"
1994,G,Catriona,90,67,"   67"
1994,G,Jenna,89,68,"   68="
1994,G,Paige,89,68,"   68="
1994,G,Alice,86,70,"   70="
1994,G,Siobhan,86,70,"   70="
1994,G,Alexandra,83,72,"   72"
1994,G,Demi,82,73,"   73="
1994,G,Leanne,82,73,"   73="
1994,G,Amber,79,75,"   75="
1994,G,Courtney,79,75,"   75="
1994,G,Jemma,79,75,"   75="
1994,G,Mhairi,78,78,"   78"
1994,G,Clare,76,79,"   79="
1994,G,Naomi,76,79,"   79="
1994,G,Abigail,74,81,"   81="
1994,G,Iona,74,81,"   81="
1994,G,Carly,71,83,"   83"
1994,G,Cara,69,84,"   84="
1994,G,Ruth,69,84,"   84="
1994,G,Taylor,69,84,"   84="
1994,G,Chantelle,68,87,"   87="
1994,G,Cheryl,68,87,"   87="
1994,G,Hollie,68,87,"   87="
1994,G,Helen,67,90,"   90="
1994,G,Toni,67,90,"   90="
1994,G,Julie,66,92,"   92"
1994,G,Joanna,64,93,"   93"
1994,G,Olivia,61,94,"   94"
1994,G,Abbie,59,95,"   95="
1994,G,Christina,59,95,"   95="
1994,G,Lindsay,59,95,"   95="
1994,G,Rebekah,59,95,"   95="
1994,G,Nikki,58,99,"   99"
1994,G,Karen,57,100,"  100="
1994,G,Paula,57,100,"  100="
1995,G,Lauren,874,1,"    1"
1995,G,Rebecca,730,2,"    2"
1995,G,Emma,706,3,"    3"
1995,G,Shannon,694,4,"    4"
1995,G,Amy,687,5,"    5"
1995,G,Sarah,537,6,"    6"
1995,G,Rachel,523,7,"    7"
1995,G,Nicole,489,8,"    8"
1995,G,Megan,482,9,"    9"
1995,G,Laura,469,10,"   10"
1995,G,Kirsty,438,11,"   11"
1995,G,Hannah,429,12,"   12"
1995,G,Chloe,412,13,"   13"
1995,G,Caitlin,392,14,"   14"
1995,G,Danielle,361,15,"   15"
1995,G,Jennifer,326,16,"   16"
1995,G,Sophie,311,17,"   17"
1995,G,Samantha,302,18,"   18"
1995,G,Stephanie,287,19,"   19"
1995,G,Erin,282,20,"   20"
1995,G,Katie,277,21,"   21"
1995,G,Claire,267,22,"   22"
1995,G,Louise,266,23,"   23"
1995,G,Eilidh,229,24,"   24"
1995,G,Heather,228,25,"   25"
1995,G,Gemma,223,26,"   26"
1995,G,Lisa,219,27,"   27="
1995,G,Natalie,219,27,"   27="
1995,G,Nicola,218,29,"   29"
1995,G,Emily,213,30,"   30"
1995,G,Ashleigh,208,31,"   31"
1995,G,Jade,201,32,"   32"
1995,G,Hayley,199,33,"   33"
1995,G,Melissa,192,34,"   34"
1995,G,Lucy,191,35,"   35"
1995,G,Kayleigh,184,36,"   36"
1995,G,Rachael,178,37,"   37"
1995,G,Holly,177,38,"   38"
1995,G,Ashley,163,39,"   39"
1995,G,Zoe,162,40,"   40"
1995,G,Jessica,161,41,"   41"
1995,G,Aimee,157,42,"   42"
1995,G,Robyn,154,43,"   43"
1995,G,Natasha,150,44,"   44"
1995,G,Victoria,143,45,"   45"
1995,G,Courtney,135,46,"   46="
1995,G,Jodie,135,46,"   46="
1995,G,Kimberley,135,46,"   46="
1995,G,Anna,134,49,"   49"
1995,G,Abbie,132,50,"   50="
1995,G,Charlotte,132,50,"   50="
1995,G,Chelsea,132,50,"   50="
1995,G,Beth,127,53,"   53"
1995,G,Catherine,126,54,"   54="
1995,G,Kirsten,126,54,"   54="
1995,G,Kerry,125,56,"   56"
1995,G,Fiona,124,57,"   57"
1995,G,Elizabeth,117,58,"   58"
1995,G,Bethany,115,59,"   59"
1995,G,Amanda,102,60,"   60"
1995,G,Demi,97,61,"   61="
1995,G,Jenna,97,61,"   61="
1995,G,Alice,95,63,"   63="
1995,G,Amber,95,63,"   63="
1995,G,Alison,94,65,"   65"
1995,G,Catriona,93,66,"   66="
1995,G,Taylor,93,66,"   66="
1995,G,Alexandra,89,68,"   68"
1995,G,Kathryn,88,69,"   69="
1995,G,Kelly,88,69,"   69="
1995,G,Stacey,86,71,"   71"
1995,G,Iona,85,72,"   72"
1995,G,Leanne,83,73,"   73"
1995,G,Gillian,81,74,"   74"
1995,G,Katherine,80,75,"   75="
1995,G,Paige,80,75,"   75="
1995,G,Olivia,78,77,"   77"
1995,G,Cara,75,78,"   78="
1995,G,Michelle,75,78,"   78="
1995,G,Joanne,74,80,"   80"
1995,G,Abigail,72,81,"   81="
1995,G,Carly,72,81,"   81="
1995,G,Siobhan,69,83,"   83"
1995,G,Kate,68,84,"   84="
1995,G,Mhairi,68,84,"   84="
1995,G,Alana,66,86,"   86="
1995,G,Naomi,66,86,"   86="
1995,G,Jemma,64,88,"   88="
1995,G,Morgan,64,88,"   88="
1995,G,Christina,61,90,"   90="
1995,G,Clare,61,90,"   90="
1995,G,Karen,60,92,"   92"
1995,G,Ruth,59,93,"   93"
1995,G,Molly,58,94,"   94"
1995,G,Leah,57,95,"   95"
1995,G,Rebekah,56,96,"   96"
1995,G,Hollie,55,97,"   97="
1995,G,Shona,55,97,"   97="
1995,G,Toni,55,97,"   97="
1995,G,Lindsay,54,100,"  100="
